filename,board_accuracy,full_fen_match,num_mismatches
1b5b-5p2-7B-3p4-3K4-8-4n3-3Rk3.jpeg,0.9531,False,3
1b5b-5r2-8-K3P1b1-p3B2B-5k2-4b3-2bQ4.jpeg,1.0,True,0
1B5b-6pn-8-5R2-5N1k-8-3r1K2-8.jpeg,0.9531,False,3
1B5b-7k-8-8-Kp6-7P-8-1nb5.jpeg,1.0,True,0
1b5b-8-3K4-Q7-6r1-4p3-5B2-3r1k1B.jpeg,0.9531,False,3
1B5B-8-5P2-3Q4-4P2R-p7-2K1QB2-5k2.jpeg,0.9844,False,1
1b5B-8-8-2p2P2-3BPP2-7k-1K6-8.jpeg,0.9688,False,2
1B5k-1K3p2-1P1Q1Q2-8-1N6-p1nr4-2b5-8.jpeg,1.0,True,0
1b5k-2K3n1-3n3p-3P3b-P1N5-2P2Q2-8-1N6.jpeg,0.9375,False,4
1B5k-3n4-3r4-2PB1q2-3nK2n-R7-1P4R1-2b5.jpeg,0.9375,False,4
1B5k-4B3-3q4-2n5-8-2r5-5Kr1-8.jpeg,0.9844,False,1
1B5K-8-6Bk-8-3r4-7r-8-8.jpeg,0.8281,False,11
1B5K-8-7k-7N-1N1r4-8-8-8.jpeg,0.9375,False,4
1b5k-8-8-R6p-3pQ3-8-8-4K3.jpeg,1.0,True,0
1B5k-K3r3-3R4-5qb1-5n2-8-2q3Q1-R5N1.jpeg,0.9219,False,5
1b5k-n5b1-8-7n-2P5-1P6-K1R5-2r5.jpeg,1.0,True,0
1B5k-Pr1R1r2-8-6K1-3p4-1Pp1Q3-8-2R1R3.jpeg,1.0,True,0
1b5k-QQ5b-1N3K2-B6Q-b2Pp3-8-1nP5-8.jpeg,0.9688,False,2
1B5N-1n6-8-8-5K2-8-8-5nk1.jpeg,0.9375,False,4
1b5N-2B5-2K5-5P2-1b4k1-8-8-3b2r1.jpeg,0.9375,False,4
1B5N-2n5-6k1-8-2K1q3-8-4n3-3Q2r1.jpeg,0.9375,False,4
1b5n-3nk3-6r1-KB4q1-8-8-7n-8.jpeg,0.9375,False,4
1B5N-8-8-K3r1Br-N5k1-2p4p-7b-R4q2.jpeg,0.9375,False,4
1B5N-K3k1R1-1P6-8-8-Q6b-3q1B2-r7.jpeg,0.9844,False,1
1b5Q-6N1-8-3k4-1K4P1-8-5P2-8.jpeg,0.8906,False,7
1B5R-1P2B3-3kr3-1N2P3-8-2Nb3N-1K1bP3-4r3.jpeg,0.875,False,8
1B5r-1pB1r3-1K6-P2k4-8-8-1b3bn1-3R1r2.jpeg,0.9219,False,5
1b5r-2K5-1r1N4-3Nrp2-2p3Q1-2P5-8-2k4b.jpeg,0.9531,False,3
1B5r-3pb3-8-1b3k2-q1rK4-3PrN2-8-8.jpeg,0.8594,False,9
1b5r-6n1-8-1q5k-2Pb2R1-n2K4-8-7B.jpeg,0.9688,False,2
1b5R-8-1P6-1bk5-8-8-7B-K7.jpeg,1.0,True,0
1B5r-8-6P1-K2k4-1B2R2R-8-8-3q4.jpeg,1.0,True,0
1B5r-P2n4-8-1R3B2-2nB4-1R6-3b1K2-5B1k.jpeg,0.9531,False,3
1B5R-PK6-3qB3-1r3k2-8-8-1p6-8.jpeg,1.0,True,0
1b5R-r4k2-p3p3-1r2P3-1P6-1KB4R-b3r3-1r6.jpeg,0.9844,False,1
1b6-1b1R2k1-1N5r-8-P1K3P1-8-7b-3rq1b1.jpeg,0.9531,False,3
1B6-1B6-6k1-4K3-7R-3n4-8-8.jpeg,0.9062,False,6
1b6-1bK2k2-nP5N-1R4B1-2b5-3b2P1-8-2N5.jpeg,0.9844,False,1
1B6-1bp5-8-3p4-1N4Q1-n4p2-2K5-n3k3.jpeg,0.6094,False,25
1B6-1k3B2-8-8-8-1N5p-K3b3-2Q1b3.jpeg,0.9375,False,4
1b6-1K5q-P7-5N1b-2k1R3-7p-1p2b3-B1B5.jpeg,0.9375,False,4
1B6-1K6-8-4N3-8-2B5-4B1R1-6k1.jpeg,1.0,True,0
1B6-1K6-8-8-2P5-1q4nk-4Qq2-8.jpeg,0.9844,False,1
1b6-1K6-8-r6k-8-8-5r2-8.jpeg,1.0,True,0
1B6-1K6-q5B1-5p2-1B2p3-6k1-2q2P2-2n1r2n.jpeg,0.9844,False,1
1B6-1KR1B3-pP2Rn2-5p1B-8-8-4N3-1k6.jpeg,0.9688,False,2
1b6-1kR5-8-4R1P1-8-8-3B4-K3Q3.jpeg,0.8906,False,7
1B6-1N2R3-4P3-8-2pb1n2-2K2p1B-BR6-7k.jpeg,1.0,True,0
1b6-1N4N1-p7-2p2Br1-8-4K3-8-1q5k.jpeg,0.9375,False,4
1B6-1N6-K4Q1p-8-1b4RP-2R4N-1kP1B3-3B3b.jpeg,1.0,True,0
1B6-1p1K4-4q3-n2r1R2-4p2k-3r2b1-8-4RrBB.jpeg,1.0,True,0
1b6-1p3r1p-K7-6r1-B7-1k1b4-4r3-6b1.jpeg,0.9062,False,6
1B6-1p4Bk-3K4-4P3-8-7B-R3P2P-1QN5.jpeg,1.0,True,0
1b6-1q3b1K-8-7k-2N5-8-3pr3-3B4.jpeg,0.9844,False,1
1B6-1Q4r1-1B4b1-1K4pr-8-n7-4k3-6R1.jpeg,0.9688,False,2
1b6-1q6-8-2b4k-K3P3-3N1B2-2R5-N7.jpeg,1.0,True,0
1b6-1r2q3-5R2-1p6-5k1p-K7-7N-2n5.jpeg,0.6406,False,23
1b6-1r3k2-4P3-1P1K1p2-2p5-8-8-8.jpeg,0.9375,False,4
1B6-1RQ5-3Bk3-7p-1Bp5-2q5-8-K1b4R.jpeg,0.9844,False,1
1B6-2b2k2-3Q4-3Q2NQ-1p3r2-2K1bp2-8-2n5.jpeg,0.9375,False,4
1b6-2bq4-1p6-K7-7k-8-7P-1Q1R2b1.jpeg,0.9844,False,1
1B6-2K1p3-6Pk-7N-4P3-4b2n-3Q2b1-6B1.jpeg,0.9844,False,1
1b6-2K2kNp-5n2-1q3P2-P7-8-3p1b2-5n2.jpeg,1.0,True,0
1B6-2K2n2-8-3k3B-2P5-8-4B1p1-8.jpeg,1.0,True,0
1b6-2K3Q1-5q1k-3B4-1p1P4-8-6R1-B5Rn.jpeg,0.9531,False,3
1b6-2K5-1P2p3-8-8-8-4k1p1-8.jpeg,0.9219,False,5
1B6-2K5-1P6-q7-8-P2k3R-1b6-7B.jpeg,0.9844,False,1
1B6-2K5-2N5-1b6-8-8-8-7k.jpeg,0.9375,False,4
1B6-2K5-8-1B5n-r7-q6p-P4n2-2k5.jpeg,0.9844,False,1
1B6-2K5-8-8-8-r7-8-1r1k4.jpeg,0.9688,False,2
1b6-2k5-K7-4n1R1-1NP5-8-8-r3N1n1.jpeg,0.875,False,8
1B6-2Kn4-8-8-4k3-8-2N5-8.jpeg,0.9688,False,2
1b6-2n1n3-n3r3-K7-p1kB4-8-1p6-q6B.jpeg,0.9688,False,2
1b6-2N3n1-1n3R2-8-3B2k1-K7-1R6-1r1q2nb.jpeg,0.9062,False,6
1b6-2N3P1-8-5Q2-4k3-8-1Q1K2r1-8.jpeg,0.8594,False,9
1b6-2N5-2p5-8-8-3B2k1-8-2K5.jpeg,1.0,True,0
1B6-2N5-8-1K2Pp1k-8-2r5-8-8.jpeg,1.0,True,0
1b6-2pk4-K2n1B2-8-2R5-3q4-Q3PB2-5n2.jpeg,0.9375,False,4
1b6-2Pnk3-5n2-1K5R-7P-8-1b6-6R1.jpeg,0.9375,False,4
1B6-2q1q3-6B1-2R5-2pR1K1k-8-1N5n-B1B5.jpeg,0.9688,False,2
1b6-2R2b2-1K3rn1-2P2r2-8-8-1N4k1-8.jpeg,0.9375,False,4
1b6-2r4k-K1B3N1-3P2N1-3p2n1-4P3-4Bq1R-8.jpeg,0.9531,False,3
1B6-2r5-NP3R2-7p-8-2kQb3-3P2p1-1Kn3B1.jpeg,0.9688,False,2
1b6-2RB4-1rr5-2K1P3-7p-R3kq2-7p-5r2.jpeg,0.9375,False,4
1B6-3b2R1-1P6-3n4-K7-5nRb-8-4k2Q.jpeg,1.0,True,0
1b6-3b4-K1Rk4-6rb-8-3B4-p5P1-5N1R.jpeg,1.0,True,0
1b6-3B4-K3q3-4q3-p1r1pn2-P7-4N3-k7.jpeg,1.0,True,0
1B6-3k4-8-4n1N1-2q5-2K5-2b5-5b2.jpeg,0.9688,False,2
1B6-3K4-8-8-6k1-6N1-4p3-3B2B1.jpeg,0.8594,False,9
1B6-3K4-8-8-R4k2-1N6-1N6-7N.jpeg,0.9688,False,2
1b6-3N1N2-r1Bk2P1-7p-5r1R-K7-1P6-n2B4.jpeg,0.9219,False,5
1B6-3n2q1-3P2b1-3k2N1-Kb1P4-4R3-3P2P1-8.jpeg,0.9844,False,1
1b6-3N4-6B1-8-8-2K5-4Nn2-6k1.jpeg,0.9375,False,4
1B6-3n4-8-7k-n3K1Q1-8-2p5-1b3R2.jpeg,0.8906,False,7
1b6-3P4-6B1-K7-7k-7b-2R5-2N1b3.jpeg,0.9531,False,3
1B6-3P4-8-P7-K2Rk1p1-1R2P3-1P6-1n6.jpeg,1.0,True,0
1b6-3pb2R-6p1-Bq6-1P6-P2R2b1-1K3r1k-8.jpeg,0.6562,False,22
1B6-3Q4-7p-2p5-4p1K1-4n3-1b4k1-r1rB4.jpeg,0.8906,False,7
1B6-3qB2B-1n6-K4B2-1b6-P3B2n-3p4-4qk2.jpeg,0.9844,False,1
1b6-3R2R1-8-PK1k3N-3p3n-2n5-3N2N1-1r2n2b.jpeg,0.9688,False,2
1b6-3r4-5k2-2R2r2-4K2P-8-8-8.jpeg,0.9844,False,1
1b6-3r4-8-1K2R3-Qr6-r6k-8-b7.jpeg,1.0,True,0
1b6-3R4-8-7k-3r4-8-7P-K1B5.jpeg,0.9062,False,6
1B6-3rB3-6p1-rQ2Q3-1K1k1B2-7r-3Q4-8.jpeg,0.9531,False,3
1b6-4b2k-b1b1P3-2p5-8-5p2-1p6-6Kb.jpeg,0.9844,False,1
1b6-4B3-3B4-3kp3-8-1K6-8-N7.jpeg,0.9844,False,1
1b6-4b3-6Pk-1P3PN1-b3n2B-7p-1K1R4-1q6.jpeg,0.9844,False,1
1B6-4k2B-3NP3-3K1Q2-6p1-4p3-pR6-2rn4.jpeg,1.0,True,0
1B6-4k3-2K4R-8-8-4Q3-1p6-8.jpeg,0.875,False,8
1b6-4K3-6k1-8-8-4p3-4R3-5r2.jpeg,0.8906,False,7
1B6-4k3-8-8-2P5-8-6R1-K4b2.jpeg,0.9531,False,3
1b6-4K3-N7-6k1-8-8-7n-8.jpeg,1.0,True,0
1B6-4kB2-7b-3b4-1K1r3R-8-4B3-b7.jpeg,0.9375,False,4
1B6-4N3-1k1N4-Q7-1R6-2rPN1N1-K7-4b3.jpeg,0.9219,False,5
1B6-4N3-2r5-2Q3b1-q7-R2KB3-B7-6k1.jpeg,0.9844,False,1
1B6-4p3-2p5-p3B1Pb-K3q3-P2n4-1k5Q-1b6.jpeg,0.9375,False,4
1b6-4pB2-4r3-R1P1p3-1K2R3-R3r3-4P2P-4Qk2.jpeg,0.875,False,8
1b6-4qNB1-N5n1-p4p1p-6p1-4K3-2N5-3b1k1r.jpeg,0.9688,False,2
1B6-4R3-1b6-6P1-K7-8-8-1k6.jpeg,0.9375,False,4
1b6-4R3-8-1pP1K2k-P1P5-1B6-4NBrP-6Q1.jpeg,0.9844,False,1
1b6-5B1P-8-R3k3-6N1-q7-p1K5-8.jpeg,0.9531,False,3
1B6-5K2-1N1n4-1P2N3-6bn-p6k-b3B3-8.jpeg,0.9688,False,2
1B6-5k2-4b3-8-1PBK4-7Q-1q5r-7n.jpeg,0.9844,False,1
1b6-5kn1-7r-8-b7-3b4-8-2BK4.jpeg,0.9219,False,5
1b6-5n2-1b6-1pN5-8-1Q5k-4P3-2q2K2.jpeg,0.9688,False,2
1b6-5N2-B1p5-7k-2N5-1q6-8-4K3.jpeg,0.9844,False,1
1b6-5P2-q2P4-3N4-6k1-3K4-4P3-6b1.jpeg,1.0,True,0
1b6-5Pq1-N1p2Q2-2K5-8-7n-P1k2NBq-5B2.jpeg,0.9375,False,4
1b6-5Qk1-5b2-6P1-5Rp1-8-1K6-8.jpeg,0.8281,False,11
1b6-5R2-1q1R4-2Kn4-8-4k2b-2R2P2-1Q4N1.jpeg,1.0,True,0
1B6-5rP1-1NK1n3-3n4-7p-3p4-3B3k-8.jpeg,0.9531,False,3
1b6-6k1-6N1-3q3R-P1b5-3K2pN-1b6-2qn4.jpeg,0.9688,False,2
1B6-6k1-7r-2P1q3-6b1-2q5-2K1Pp1r-N5bb.jpeg,0.875,False,8
1b6-6k1-8-8-1R6-n3K3-8-8.jpeg,0.9844,False,1
1b6-6kB-8-2r4n-2BP4-1B6-1K3P2-b7.jpeg,0.9688,False,2
1B6-6Nq-7P-1K1b2b1-5B2-4b3-R7-5k2.jpeg,0.5938,False,26
1B6-6p1-P7-8-8-q1Kp3n-7n-5k1q.jpeg,0.9219,False,5
1B6-6Q1-8-4R1K1-4bb2-2P2b2-7k-8.jpeg,0.9844,False,1
1b6-6r1-8-8-8-5k2-8-K2R4.jpeg,0.9844,False,1
1b6-6r1-b4B1R-K5b1-2B5-2b4p-1b2k1Q1-1N6.jpeg,0.9219,False,5
1B6-6r1-N4k1p-2B3Q1-1pn1PR2-b2R4-2P5-K7.jpeg,1.0,True,0
1b6-7k-3bb3-2N1K3-8-8-5r2-Rr1NQR2.jpeg,0.9688,False,2
1B6-7k-6p1-8-8-P1b5-8-b3K3.jpeg,0.9688,False,2
1b6-7P-6P1-8-1r2kB2-8-1K2p3-3R4.jpeg,0.9531,False,3
1b6-7p-8-1b3Q1p-4r3-7P-B4p2-K2k4.jpeg,0.9688,False,2
1B6-7p-8-8-1P3P2-3K4-3r4-4k3.jpeg,1.0,True,0
1b6-7r-1r4k1-2B3r1-1r2R3-r2r4-1P5B-1KN5.jpeg,0.8906,False,7
1b6-8-1b3kQ1-8-7R-4r3-4K3-8.jpeg,0.9688,False,2
1b6-8-1K1k2b1-8-1p6-8-8-8.jpeg,0.9375,False,4
1B6-8-1K1n2RB-4p3-b1k5-8-5np1-8.jpeg,1.0,True,0
1b6-8-1K6-p7-1k3b2-8-8-8.jpeg,0.9688,False,2
1b6-8-1Kn3b1-4npkN-8-7B-R7-6q1.jpeg,0.9219,False,5
1b6-8-1NN5-1K2r3-2p5-5k1R-4P1n1-8.jpeg,0.9531,False,3
1b6-8-1P6-1B6-2R5-4Nk2-3K4-4q3.jpeg,0.9688,False,2
1b6-8-1RR5-5R2-2B5-8-2K3k1-8.jpeg,0.9844,False,1
1b6-8-2K5-4b3-6B1-1n1k4-1bq1q3-2n5.jpeg,0.9531,False,3
1B6-8-2K5-7q-8-8-5r2-3k4.jpeg,0.9844,False,1
1B6-8-2k5-8-5pq1-2R2b2-K2B4-8.jpeg,0.9688,False,2
1b6-8-2P1kr2-3q4-6n1-K1p1b3-8-8.jpeg,0.8281,False,11
1B6-8-2P5-3B4-r4B2-1Pn3pk-P2K4-r7.jpeg,1.0,True,0
1b6-8-2P5-3n4-3bbnrk-3Q4-4Kp2-3rR3.jpeg,0.5938,False,26
1B6-8-2q3r1-Q7-P7-2pR4-2K1k3-1N6.jpeg,0.9375,False,4
1b6-8-2Q5-7N-5b2-4k3-1K6-2qN2r1.jpeg,0.9219,False,5
1B6-8-3k4-1r5p-2R5-2Rn1NB1-6nQ-2K5.jpeg,1.0,True,0
1B6-8-3K4-5k2-4p3-2n3B1-8-b1R5.jpeg,1.0,True,0
1b6-8-3nNN1k-Q4r2-1p1qn3-3n4-4Q1K1-1b6.jpeg,0.875,False,8
1b6-8-3P2PN-8-2b2b2-1K2k3-R2rNN1P-2bN4.jpeg,1.0,True,0
1b6-8-3p4-1K6-b2b1r2-3k4-8-R7.jpeg,0.9219,False,5
1B6-8-3P4-8-5r2-4pn2-8-2K2k2.jpeg,0.9219,False,5
1B6-8-3r2p1-8-n2b4-K1k5-B2B4-1br3Q1.jpeg,0.9219,False,5
1B6-8-3r4-1P4Q1-8-1q1P1k2-P3N1P1-1K2qrR1.jpeg,0.9688,False,2
1B6-8-4K3-1n2B2p-3r4-n7-2NB1P2-4k3.jpeg,0.9688,False,2
1b6-8-4k3-2K1R3-8-5r2-4bpp1-7R.jpeg,1.0,True,0
1B6-8-4p3-2p4q-2b4p-4K3-6k1-6R1.jpeg,0.9375,False,4
1B6-8-4r1p1-4k1p1-2N1p3-2P5-Kq2q3-2b3n1.jpeg,1.0,True,0
1B6-8-4r2n-2k5-2Q1q3-1KP5-4B3-8.jpeg,0.9844,False,1
1b6-8-5b2-1b6-1R4K1-1N4n1-6nk-8.jpeg,0.875,False,8
1b6-8-5p1p-3p2kP-3N4-1p2K3-8-3Q2R1.jpeg,0.9375,False,4
1B6-8-6K1-6n1-8-6k1-8-4q3.jpeg,1.0,True,0
1b6-8-7P-1K6-6N1-1N1p4-8-2k4R.jpeg,0.9062,False,6
1B6-8-7Q-4K1Q1-6p1-3p4-b1r5-7k.jpeg,1.0,True,0
1B6-8-7r-5R2-7k-3K4-5pp1-r7.jpeg,0.9219,False,5
1B6-8-8-1K1b4-3r4-6NP-2qN1k2-4B1Q1.jpeg,0.9531,False,3
1b6-8-8-1p6-5k2-2P5-2K5-8.jpeg,0.8594,False,9
1B6-8-8-2K5-8-1R1P4-1N2k3-3B2nr.jpeg,0.9375,False,4
1B6-8-8-2r1Nkn1-1K1B4-5b1P-5r2-4b3.jpeg,0.9375,False,4
1b6-8-8-5q2-K1Q5-1q3k2-7r-n7.jpeg,1.0,True,0
1B6-8-8-7k-1Q1K1B2-8-8-2b3b1.jpeg,1.0,True,0
1b6-8-8-7K-8-5Q2-1N5k-8.jpeg,0.8438,False,10
1B6-8-8-8-2B1q2q-3k4-K7-8.jpeg,0.8906,False,7
1b6-8-8-8-3RP3-8-K3q3-2k5.jpeg,1.0,True,0
1B6-8-8-8-4k3-Br6-2K5-N2R3Q.jpeg,0.9531,False,3
1b6-8-8-8-B7-8-K2k4-N7.jpeg,0.9375,False,4
1B6-8-8-p1K2n2-3br3-P7-2k5-5N1B.jpeg,0.5938,False,26
1b6-8-8-P5k1-4p3-4bq2-2KP2p1-4r3.jpeg,0.875,False,8
1B6-8-8-P5Q1-8-2K5-8-4k3.jpeg,1.0,True,0
1B6-8-8-pK6-8-5k2-8-2R5.jpeg,0.9375,False,4
1B6-8-8-r7-4kB2-5N2-2K5-3r4.jpeg,0.9688,False,2
1B6-8-b2r4-K1Q5-8-Rr2n2k-3R3N-bq3B2.jpeg,0.8438,False,10
1B6-8-K1P1nR2-8-P7-1k6-p5np-1b3Rb1.jpeg,0.875,False,8
1b6-8-K4Q2-2n3p1-7n-2B5-2p3k1-8.jpeg,1.0,True,0
1b6-8-K7-8-8-4pk2-6b1-8.jpeg,0.9844,False,1
1B6-8-P4kN1-5Q2-8-K3b3-2b5-R1b1n2R.jpeg,0.9844,False,1
1B6-8-R6k-8-PR3RBB-2N1K3-3RrB1R-8.jpeg,0.9688,False,2
1b6-b4b1n-4Rr2-2K5-2r5-2r5-3n2nP-2k5.jpeg,1.0,True,0
1b6-b6b-4r3-2p2B2-Q1p3k1-1Kp1Q2P-N3b3-8.jpeg,0.9062,False,6
1b6-b7-pN5n-4K3-P6n-8-7q-5k2.jpeg,0.9375,False,4
1B6-K4pr1-6k1-8-n1P5-4R3-2b1p2P-3R1n2.jpeg,1.0,True,0
1B6-K7-3PB3-8-R6k-1B3P2-3r4-R5B1.jpeg,1.0,True,0
1b6-K7-3Rk3-8-8-7b-2n4P-8.jpeg,1.0,True,0
1B6-K7-7b-B7-k2Q4-8-8-6R1.jpeg,1.0,True,0
1B6-K7-8-5b2-1k6-3p4-6r1-2B5.jpeg,0.9688,False,2
1b6-K7-8-8-8-3p1k2-r1R5-5n2.jpeg,1.0,True,0
1B6-K7-p1B5-8-1b3b2-8-5R2-b4k2.jpeg,0.9688,False,2
1b6-Kp2N1k1-P7-7p-8-2rB4-8-8.jpeg,0.9531,False,3
1B6-n1n3R1-8-1bq1b3-5K2-P3Q2k-4q1N1-5Q2.jpeg,0.9062,False,6
1b6-n2N4-3K4-8-p4p2-6kB-1p6-2B1r3.jpeg,0.9844,False,1
1b6-n4np1-1BK1P3-8-4Q3-2kb4-7b-nN1Q4.jpeg,0.9531,False,3
1B6-N4p2-6P1-1K6-2N5-Bk4p1-8-8.jpeg,0.9688,False,2
1B6-n7-1N6-3P4-3k4-6n1-1q6-1K6.jpeg,0.9688,False,2
1B6-n7-2p3k1-7B-5P2-1b2r3-1K5R-R5B1.jpeg,0.9062,False,6
1b6-N7-2r2N1k-2Rp2b1-5pK1-7p-8-R3r3.jpeg,0.9531,False,3
1b6-n7-6Q1-2B3B1-1n1B1P2-8-K1b5-4k3.jpeg,0.9688,False,2
1b6-N7-8-8-4K3-2p3n1-4k3-6Q1.jpeg,1.0,True,0
1B6-N7-p4pk1-4N2n-4P1p1-n7-4K3-1RqRr3.jpeg,0.9531,False,3
1B6-p1n2r2-8-7N-1Kp3p1-4b3-8-1q2k3.jpeg,0.9688,False,2
1B6-P1Pr4-B2Kp3-8-1B1P4-8-2r5-3k1NR1.jpeg,0.9844,False,1
1b6-p4P2-4R1Q1-6P1-8-1r5P-5kb1-1K6.jpeg,0.5938,False,26
1b6-p7-3K4-8-1n6-2R2N2-5B2-4bkr1.jpeg,0.8906,False,7
1b6-PbB4N-5n2-8-8-P3pkN1-7n-2K5.jpeg,0.9375,False,4
1B6-pR1NN3-4k3-7r-6B1-NK6-1R1b1nP1-8.jpeg,1.0,True,0
1b6-Prr5-4p3-B6p-8-7k-2K5-8.jpeg,0.9219,False,5
1B6-Q1P5-6B1-3R4-3K4-1r4R1-5r1R-4R1k1.jpeg,0.9219,False,5
1b6-q7-8-5p2-8-N1NKN3-1N6-6bk.jpeg,0.9688,False,2
1B6-R4b1p-1Q1n4-3Q1k1b-2N5-3K1R2-5b2-1n4B1.jpeg,0.9688,False,2
1BB1b2b-8-K2N4-3k4-8-1R4p1-8-5q2.jpeg,0.9531,False,3
1BB1N3-5nR1-p7-p3q3-1K4bn-8-3kR3-3n4.jpeg,1.0,True,0
1bb1qN2-3R3R-NK3P2-4PnR1-6k1-7n-5r2-8.jpeg,0.9531,False,3
1bB1RRQ1-K7-8-5r2-8-3r4-r7-3bkq1Q.jpeg,0.9688,False,2
1bB2Br1-3n1q2-Kr1R4-4R3-3k4-8-8-Q1NQQ3.jpeg,0.9844,False,1
1bb5-3p4-4r1B1-1B3R2-nK6-N7-1QN5-2bk3q.jpeg,0.9688,False,2
1bb5-4n1Rk-2B5-8-1K1nn3-2n5-6P1-2NN4.jpeg,1.0,True,0
1Bb5-4Q3-8-1R1R1k2-1p3p1N-8-P1NK1P2-6N1.jpeg,1.0,True,0
1bb5-7b-1P2R3-5k2-8-K7-7q-4Q1b1.jpeg,0.625,False,24
1BB5-8-1K6-6kb-8-B7-8-8.jpeg,0.9688,False,2
1BB5-8-8-8-7P-2K1Pk2-8-4B3.jpeg,0.9844,False,1
1bB5-q7-p2K4-R7-5Nb1-8-p3B3-2rBk2N.jpeg,0.875,False,8
1bBB4-1r6-3q3R-8-1K1r4-7n-1N2R3-2k5.jpeg,0.8906,False,7
1bBB4-3P4-8-5Pkb-2RK4-4P1n1-2R4p-4r3.jpeg,0.9844,False,1
1bbK4-4rB2-8-3N1bk1-8-2N1q3-8-1R6.jpeg,0.9531,False,3
1BbN2q1-P7-1K2k3-r6B-3r4-B7-2pB4-5R1b.jpeg,0.9688,False,2
